in s,C2 in V
5.10189168E-01,2.191086E+00
5.10189184E-01,2.183304E+00
5.10189200E-01,2.187729E+00
5.10189216E-01,2.181778E+00
5.10189232E-01,2.185745E+00
5.10189248E-01,2.186203E+00
5.10189264E-01,2.192001E+00
5.10189280E-01,2.188644E+00
5.10189296E-01,2.184677E+00
5.10189312E-01,2.183304E+00
5.10189328E-01,2.186203E+00
5.10189344E-01,2.190170E+00
5.10189360E-01,2.187119E+00
5.10189376E-01,2.188644E+00
5.10189392E-01,2.186661E+00
5.10189408E-01,2.187729E+00
5.10189424E-01,2.192612E+00
5.10189440E-01,2.184219E+00
5.10189456E-01,2.189102E+00
5.10189472E-01,2.190170E+00
5.10189488E-01,2.191544E+00
5.10189504E-01,2.185287E+00
5.10189520E-01,2.196426E+00
5.10189536E-01,2.189102E+00
5.10189552E-01,2.195511E+00
5.10189568E-01,2.187119E+00
5.10189584E-01,2.184677E+00
5.10189600E-01,2.192612E+00
5.10189616E-01,2.186203E+00
5.10189632E-01,2.180405E+00
5.10189648E-01,2.186661E+00
5.10189664E-01,2.186661E+00
5.10189680E-01,2.190628E+00
5.10189696E-01,2.195053E+00
5.10189712E-01,2.190170E+00
5.10189728E-01,2.190170E+00
5.10189744E-01,2.185745E+00
5.10189760E-01,2.185287E+00
5.10189776E-01,2.183762E+00
5.10189792E-01,2.183762E+00
5.10189808E-01,2.193527E+00
5.10189824E-01,2.184677E+00
5.10189840E-01,2.195511E+00
5.10189856E-01,2.185745E+00
5.10189872E-01,2.189102E+00
5.10189888E-01,2.185745E+00
5.10189904E-01,2.191544E+00
5.10189920E-01,2.185745E+00
5.10189936E-01,2.192612E+00
5.10189952E-01,2.188644E+00
5.10189968E-01,2.193527E+00
5.10189984E-01,2.184677E+00
5.10190000E-01,2.193985E+00
5.10190016E-01,2.193985E+00
5.10190032E-01,2.188644E+00
5.10190048E-01,2.182846E+00
5.10190064E-01,2.190628E+00
5.10190080E-01,2.192001E+00
5.10190096E-01,2.194595E+00
5.10190112E-01,2.197952E+00
5.10190128E-01,2.199478E+00
5.10190144E-01,2.197037E+00
5.10190160E-01,2.195969E+00
5.10190176E-01,2.196426E+00
5.10190192E-01,2.201920E+00
5.10190208E-01,2.194595E+00
5.10190224E-01,2.198410E+00
5.10190240E-01,2.186203E+00
5.10190256E-01,2.198868E+00
5.10190272E-01,2.192612E+00
5.10190288E-01,2.198868E+00
5.10190304E-01,2.197037E+00
5.10190320E-01,2.197952E+00
5.10190336E-01,2.195969E+00
5.10190352E-01,2.193069E+00
5.10190368E-01,2.194595E+00
5.10190384E-01,2.194595E+00
5.10190400E-01,2.195969E+00
5.10190416E-01,2.193527E+00
5.10190432E-01,2.193069E+00
5.10190448E-01,2.200851E+00
5.10190464E-01,2.197952E+00
5.10190480E-01,2.204361E+00
5.10190496E-01,2.198868E+00
5.10190512E-01,2.200851E+00
5.10190528E-01,2.196426E+00
5.10190544E-01,2.196426E+00
5.10190560E-01,2.195511E+00
5.10190576E-01,2.197037E+00
5.10190592E-01,2.193527E+00
5.10190608E-01,2.202377E+00
5.10190624E-01,2.193069E+00
5.10190640E-01,2.195969E+00
