in s,C1 in V
-1.6951358E+00,7.115326E-01
-1.6950662E+00,7.139740E-01
-1.6949967E+00,7.156525E-01
-1.6949271E+00,7.191620E-01
-1.6948575E+00,7.238922E-01
-1.6947879E+00,7.286224E-01
-1.6947183E+00,7.351837E-01
-1.6946487E+00,7.423553E-01
-1.6945792E+00,7.492218E-01
-1.6945096E+00,7.570038E-01
-1.6944400E+00,7.652435E-01
-1.6943704E+00,7.747040E-01
-1.6943008E+00,7.850800E-01
-1.6942312E+00,7.962189E-01
-1.6941616E+00,8.091888E-01
-1.6940921E+00,8.215485E-01
-1.6940225E+00,8.352814E-01
-1.6939529E+00,8.500824E-01
-1.6938833E+00,8.639679E-01
-1.6938137E+00,8.789215E-01
-1.6937441E+00,8.946381E-01
-1.6936746E+00,9.095917E-01
-1.6936050E+00,9.259186E-01
-1.6935354E+00,9.427032E-01
-1.6934658E+00,9.597931E-01
-1.6933962E+00,9.779510E-01
-1.6933266E+00,9.959564E-01
-1.6932571E+00,1.013504E+00
-1.6931875E+00,1.031052E+00
-1.6931179E+00,1.048904E+00
-1.6930483E+00,1.067825E+00
-1.6929787E+00,1.085373E+00
-1.6929091E+00,1.103378E+00
-1.6928396E+00,1.122299E+00
-1.6927700E+00,1.140457E+00
-1.6927004E+00,1.159378E+00
-1.6926308E+00,1.177231E+00
-1.6925612E+00,1.196304E+00
-1.6924916E+00,1.214462E+00
-1.6924220E+00,1.233078E+00
-1.6923525E+00,1.252304E+00
-1.6922829E+00,1.270920E+00
-1.6922133E+00,1.288315E+00
-1.6921437E+00,1.306320E+00
-1.6920741E+00,1.323410E+00
-1.6920045E+00,1.341110E+00
-1.6919350E+00,1.358353E+00
-1.6918654E+00,1.374985E+00
-1.6917958E+00,1.390854E+00
-1.6917262E+00,1.406265E+00
-1.6916566E+00,1.422592E+00
-1.6915870E+00,1.438614E+00
-1.6915175E+00,1.453262E+00
-1.6914479E+00,1.465927E+00
-1.6913783E+00,1.478287E+00
-1.6913087E+00,1.490799E+00
-1.6912391E+00,1.502243E+00
-1.6911695E+00,1.512314E+00
-1.6911000E+00,1.522690E+00
-1.6910304E+00,1.531998E+00
-1.6909608E+00,1.540695E+00
-1.6908912E+00,1.549088E+00
-1.6908216E+00,1.557022E+00
-1.6907520E+00,1.563431E+00
-1.6906824E+00,1.568466E+00
-1.6906129E+00,1.574112E+00
-1.6905433E+00,1.578690E+00
-1.6904737E+00,1.581589E+00
-1.6904041E+00,1.584335E+00
-1.6903345E+00,1.585709E+00
-1.6902649E+00,1.586166E+00
-1.6901954E+00,1.586777E+00
-1.6901258E+00,1.584793E+00
-1.6900562E+00,1.582809E+00
-1.6899866E+00,1.580826E+00
-1.6899170E+00,1.578384E+00
-1.6898474E+00,1.574265E+00
-1.6897779E+00,1.568161E+00
-1.6897083E+00,1.561752E+00
-1.6896387E+00,1.555954E+00
-1.6895691E+00,1.548935E+00
-1.6894995E+00,1.540543E+00
-1.6894299E+00,1.531540E+00
-1.6893604E+00,1.521622E+00
-1.6892908E+00,1.509262E+00
-1.6892212E+00,1.498276E+00
-1.6891516E+00,1.486069E+00
-1.6890820E+00,1.474319E+00
-1.6890124E+00,1.462112E+00
-1.6889428E+00,1.447769E+00
-1.6888733E+00,1.433578E+00
-1.6888037E+00,1.418320E+00
-1.6887341E+00,1.402756E+00
-1.6886645E+00,1.386887E+00
-1.6885949E+00,1.370560E+00
-1.6885253E+00,1.354691E+00
-1.6884558E+00,1.337296E+00
-1.6883862E+00,1.320053E+00
-1.6883166E+00,1.302658E+00
-1.6882470E+00,1.284195E+00
-1.6881774E+00,1.266800E+00
-1.6881078E+00,1.248032E+00
-1.6880383E+00,1.228806E+00
-1.6879687E+00,1.210342E+00
-1.6878991E+00,1.192795E+00
-1.6878295E+00,1.173874E+00
-1.6877599E+00,1.155106E+00
-1.6876903E+00,1.135574E+00
-1.6876208E+00,1.117874E+00
-1.6875512E+00,1.099411E+00
-1.6874816E+00,1.081100E+00
-1.6874120E+00,1.062027E+00
-1.6873424E+00,1.043411E+00
-1.6872728E+00,1.025253E+00
-1.6872032E+00,1.007401E+00
-1.6871337E+00,9.906158E-01
-1.6870641E+00,9.713898E-01
-1.6869945E+00,9.539948E-01
-1.6869249E+00,9.375153E-01
-1.6868553E+00,9.199677E-01
-1.6867857E+00,9.039459E-01
-1.6867162E+00,8.883820E-01
-1.6866466E+00,8.737335E-01
-1.6865770E+00,8.589325E-01
-1.6865074E+00,8.447418E-01
-1.6864378E+00,8.311615E-01
-1.6863682E+00,8.174286E-01
-1.6862987E+00,8.038483E-01
-1.6862291E+00,7.917938E-01
-1.6861595E+00,7.815704E-01
-1.6860899E+00,7.714996E-01
-1.6860203E+00,7.631073E-01
-1.6859507E+00,7.541046E-01
-1.6858812E+00,7.460175E-01
-1.6858116E+00,7.400665E-01
-1.6857420E+00,7.335052E-01
-1.6856724E+00,7.281647E-01
-1.6856028E+00,7.232819E-01
-1.6855332E+00,7.185516E-01
-1.6854636E+00,7.158051E-01
-1.6853941E+00,7.133636E-01
-1.6853245E+00,7.115326E-01
-1.6852549E+00,7.115326E-01
-1.6851853E+00,7.109222E-01
-1.6851157E+00,7.124481E-01
-1.6850461E+00,7.142792E-01
-1.6849766E+00,7.173309E-01
-1.6849070E+00,7.199249E-01
-1.6848374E+00,7.231293E-01
-1.6847678E+00,7.289276E-01
-1.6846982E+00,7.347260E-01
-1.6846286E+00,7.414398E-01
-1.6845591E+00,7.487640E-01
-1.6844895E+00,7.565460E-01
-1.6844199E+00,7.660065E-01
-1.6843503E+00,7.763824E-01
-1.6842807E+00,7.867584E-01
-1.6842111E+00,7.977448E-01
-1.6841416E+00,8.102570E-01
-1.6840720E+00,8.244476E-01
-1.6840024E+00,8.398590E-01
-1.6839328E+00,8.535919E-01
-1.6838632E+00,8.670197E-01
-1.6837936E+00,8.822784E-01
-1.6837240E+00,8.981476E-01
-1.6836545E+00,9.135590E-01
-1.6835849E+00,9.295807E-01
-1.6835153E+00,9.468231E-01
-1.6834457E+00,9.637604E-01
-1.6833761E+00,9.813080E-01
-1.6833065E+00,9.994659E-01
-1.6832370E+00,1.017014E+00
-1.6831674E+00,1.035782E+00
-1.6830978E+00,1.054398E+00
-1.6830282E+00,1.072403E+00
-1.6829586E+00,1.090714E+00
-1.6828890E+00,1.108719E+00
-1.6828195E+00,1.127182E+00
-1.6827499E+00,1.145950E+00
-1.6826803E+00,1.164108E+00
-1.6826107E+00,1.183182E+00
-1.6825411E+00,1.202408E+00
-1.6824715E+00,1.220718E+00
-1.6824020E+00,1.238724E+00
-1.6823324E+00,1.257492E+00
-1.6822628E+00,1.275650E+00
-1.6821932E+00,1.293655E+00
-1.6821236E+00,1.311050E+00
-1.6820540E+00,1.328140E+00
-1.6819844E+00,1.344620E+00
-1.6819149E+00,1.361557E+00
-1.6818453E+00,1.378189E+00
-1.6817757E+00,1.394058E+00
-1.6817061E+00,1.410538E+00
-1.6816365E+00,1.425491E+00
-1.6815669E+00,1.441208E+00
-1.6814974E+00,1.455246E+00
-1.6814278E+00,1.468521E+00
-1.6813582E+00,1.481491E+00
-1.6812886E+00,1.492325E+00
-1.6812190E+00,1.504074E+00
-1.6811494E+00,1.515366E+00
-1.6810799E+00,1.525284E+00
-1.6810103E+00,1.536118E+00
-1.6809407E+00,1.545120E+00
-1.6808711E+00,1.551987E+00
-1.6808015E+00,1.557938E+00
-1.6807319E+00,1.563889E+00
-1.6806624E+00,1.568619E+00
-1.6805928E+00,1.573959E+00
-1.6805232E+00,1.577927E+00
-1.6804536E+00,1.581284E+00
-1.6803840E+00,1.583115E+00
-1.6803144E+00,1.585403E+00
-1.6802448E+00,1.585403E+00
-1.6801753E+00,1.584488E+00
-1.6801057E+00,1.584030E+00
-1.6800361E+00,1.582047E+00
-1.6799665E+00,1.578842E+00
-1.6798969E+00,1.575790E+00
-1.6798273E+00,1.570145E+00
-1.6797578E+00,1.564499E+00
-1.6796882E+00,1.559158E+00
-1.6796186E+00,1.552292E+00
-1.6795490E+00,1.544815E+00
-1.6794794E+00,1.536270E+00
-1.6794098E+00,1.527420E+00
-1.6793403E+00,1.517502E+00
-1.6792707E+00,1.507278E+00
-1.6792011E+00,1.495834E+00
-1.6791315E+00,1.482864E+00
-1.6790619E+00,1.470505E+00
-1.6789923E+00,1.457382E+00
-1.6789228E+00,1.443039E+00
-1.6788532E+00,1.427933E+00
-1.6787836E+00,1.412216E+00
-1.6787140E+00,1.395737E+00
-1.6786444E+00,1.379868E+00
-1.6785748E+00,1.363998E+00
-1.6785052E+00,1.347519E+00
-1.6784357E+00,1.330582E+00
-1.6783661E+00,1.314102E+00
-1.6782965E+00,1.296860E+00
-1.6782269E+00,1.278854E+00
-1.6781573E+00,1.260391E+00
-1.6780877E+00,1.242081E+00
-1.6780182E+00,1.223312E+00
-1.6779486E+00,1.204849E+00
-1.6778790E+00,1.186081E+00
-1.6778094E+00,1.167313E+00
-1.6777398E+00,1.147781E+00
-1.6776702E+00,1.127945E+00
-1.6776007E+00,1.108871E+00
-1.6775311E+00,1.091782E+00
-1.6774615E+00,1.073776E+00
-1.6773919E+00,1.055161E+00
-1.6773223E+00,1.036392E+00
-1.6772527E+00,1.018692E+00
-1.6771832E+00,1.000839E+00
-1.6771136E+00,9.828339E-01
-1.6770440E+00,9.643707E-01
-1.6769744E+00,9.462128E-01
-1.6769048E+00,9.306488E-01
-1.6768352E+00,9.141693E-01
-1.6767656E+00,8.993683E-01
-1.6766961E+00,8.833466E-01
-1.6766265E+00,8.691559E-01
-1.6765569E+00,8.535919E-01
-1.6764873E+00,8.398590E-01
-1.6764177E+00,8.258209E-01
-1.6763481E+00,8.128510E-01
-1.6762786E+00,7.998810E-01
-1.6762090E+00,7.885895E-01
-1.6761394E+00,7.776031E-01
-1.6760698E+00,7.686005E-01
-1.6760002E+00,7.599030E-01
-1.6759306E+00,7.509003E-01
-1.6758611E+00,7.426605E-01
-1.6757915E+00,7.356415E-01
-1.6757219E+00,7.303009E-01
-1.6756523E+00,7.246552E-01
-1.6755827E+00,7.196198E-01
-1.6755131E+00,7.158051E-01
-1.6754436E+00,7.130585E-01
-1.6753740E+00,7.109222E-01
-1.6753044E+00,7.097015E-01
-1.6752348E+00,7.098541E-01
-1.6751652E+00,7.107697E-01
-1.6750956E+00,7.124481E-01
-1.6750260E+00,7.147369E-01
-1.6749565E+00,7.174835E-01
-1.6748869E+00,7.211456E-01
-1.6748173E+00,7.267914E-01
-1.6747477E+00,7.327423E-01
-1.6746781E+00,7.383881E-01
-1.6746085E+00,7.458649E-01
-1.6745390E+00,7.537994E-01
-1.6744694E+00,7.606659E-01
-1.6743998E+00,7.693634E-01
-1.6743302E+00,7.791290E-01
-1.6742606E+00,7.910309E-01
-1.6741910E+00,8.038483E-01
-1.6741215E+00,8.166656E-01
-1.6740519E+00,8.305511E-01
-1.6739823E+00,8.444366E-01
-1.6739127E+00,8.590851E-01
-1.6738431E+00,8.737335E-01
-1.6737735E+00,8.886871E-01
-1.6737040E+00,9.047089E-01
-1.6736344E+00,9.208832E-01
-1.6735648E+00,9.359894E-01
-1.6734952E+00,9.535370E-01
-1.6734256E+00,9.713898E-01
-1.6733560E+00,9.890900E-01
-1.6732864E+00,1.007706E+00
-1.6732169E+00,1.025406E+00
-1.6731473E+00,1.043259E+00
-1.6730777E+00,1.061417E+00
-1.6730081E+00,1.079727E+00
-1.6729385E+00,1.098495E+00
-1.6728689E+00,1.116806E+00
-1.6727994E+00,1.134964E+00
-1.6727298E+00,1.154190E+00
-1.6726602E+00,1.172653E+00
-1.6725906E+00,1.190811E+00
-1.6725210E+00,1.208664E+00
-1.6724514E+00,1.227280E+00
-1.6723819E+00,1.245743E+00
-1.6723123E+00,1.264511E+00
-1.6722427E+00,1.282364E+00
-1.6721731E+00,1.300980E+00
-1.6721035E+00,1.318375E+00
-1.6720339E+00,1.335159E+00
-1.6719644E+00,1.352097E+00
-1.6718948E+00,1.369339E+00
-1.6718252E+00,1.385361E+00
-1.6717556E+00,1.401993E+00
-1.6716860E+00,1.417709E+00
-1.6716164E+00,1.432968E+00
-1.6715468E+00,1.447617E+00
-1.6714773E+00,1.460587E+00
-1.6714077E+00,1.473862E+00
-1.6713381E+00,1.486832E+00
-1.6712685E+00,1.498276E+00
-1.6711989E+00,1.509567E+00
-1.6711293E+00,1.521011E+00
-1.6710598E+00,1.530624E+00
-1.6709902E+00,1.539017E+00
-1.6709206E+00,1.548019E+00
-1.6708510E+00,1.554581E+00
-1.6707814E+00,1.561447E+00
-1.6707118E+00,1.566940E+00
-1.6706423E+00,1.572128E+00
-1.6705727E+00,1.576248E+00
-1.6705031E+00,1.579758E+00
-1.6704335E+00,1.582199E+00
-1.6703639E+00,1.584030E+00
-1.6702943E+00,1.585861E+00
-1.6702248E+00,1.586319E+00
-1.6701552E+00,1.585556E+00
-1.6700856E+00,1.583572E+00
-1.6700160E+00,1.582199E+00
-1.6699464E+00,1.579605E+00
-1.6698768E+00,1.575485E+00
-1.6698072E+00,1.570450E+00
-1.6697377E+00,1.565109E+00
-1.6696681E+00,1.559616E+00
-1.6695985E+00,1.552597E+00
-1.6695289E+00,1.544815E+00
-1.6694593E+00,1.535965E+00
-1.6693897E+00,1.527267E+00
-1.6693202E+00,1.516129E+00
-1.6692506E+00,1.504379E+00
-1.6691810E+00,1.493240E+00
-1.6691114E+00,1.480270E+00
-1.6690418E+00,1.467300E+00
-1.6689722E+00,1.453873E+00
-1.6689027E+00,1.439072E+00
-1.6688331E+00,1.425339E+00
-1.6687635E+00,1.408859E+00
-1.6686939E+00,1.393143E+00
-1.6686243E+00,1.377274E+00
-1.6685547E+00,1.360947E+00
-1.6684852E+00,1.342941E+00
-1.6684156E+00,1.326004E+00
-1.6683460E+00,1.309372E+00
-1.6682764E+00,1.291672E+00
-1.6682068E+00,1.273361E+00
-1.6681372E+00,1.256424E+00
-1.6680676E+00,1.237350E+00
-1.6679981E+00,1.219345E+00
-1.6679285E+00,1.200424E+00
-1.6678589E+00,1.183334E+00
-1.6677893E+00,1.165176E+00
-1.6677197E+00,1.145493E+00
-1.6676501E+00,1.126572E+00
-1.6675806E+00,1.108109E+00
-1.6675110E+00,1.090103E+00
-1.6674414E+00,1.071945E+00
-1.6673718E+00,1.053329E+00
-1.6673022E+00,1.034561E+00
-1.6672326E+00,1.015945E+00
-1.6671631E+00,9.974823E-01
-1.6670935E+00,9.794769E-01
-1.6670239E+00,9.611664E-01
-1.6669543E+00,9.440765E-01
-1.6668847E+00,9.271393E-01
-1.6668151E+00,9.114227E-01
-1.6667456E+00,8.958588E-01
-1.6666760E+00,8.802948E-01
-1.6666064E+00,8.668671E-01
-1.6665368E+00,8.520660E-01
-1.6664672E+00,8.381805E-01
-1.6663976E+00,8.249054E-01
-1.6663280E+00,8.114777E-01
-1.6662585E+00,7.991180E-01
-1.6661889E+00,7.882843E-01
-1.6661193E+00,7.780609E-01
-1.6660497E+00,7.679901E-01
-1.6659801E+00,7.597504E-01
-1.6659105E+00,7.509003E-01
-1.6658410E+00,7.431183E-01
-1.6657714E+00,7.368622E-01
-1.6657018E+00,7.315216E-01
-1.6656322E+00,7.264862E-01
-1.6655626E+00,7.216034E-01
-1.6654930E+00,7.179413E-01
-1.6654235E+00,7.148895E-01
-1.6653539E+00,7.138214E-01
-1.6652843E+00,7.127533E-01
-1.6652147E+00,7.132111E-01
-1.6651451E+00,7.130585E-01
-1.6650755E+00,7.135162E-01
-1.6650060E+00,7.159576E-01
-1.6649364E+00,7.199249E-01
-1.6648668E+00,7.245026E-01
-1.6647972E+00,7.303009E-01
-1.6647276E+00,7.360992E-01
-1.6646580E+00,7.425079E-01
-1.6645884E+00,7.498322E-01
-1.6645189E+00,7.571564E-01
-1.6644493E+00,7.657013E-01
-1.6643797E+00,7.754669E-01
-1.6643101E+00,7.866058E-01
-1.6642405E+00,7.971344E-01
-1.6641709E+00,8.088837E-01
-1.6641014E+00,8.227692E-01
-1.6640318E+00,8.354340E-01
-1.6639622E+00,8.502350E-01
-1.6638926E+00,8.641205E-01
-1.6638230E+00,8.793793E-01
-1.6637534E+00,8.941803E-01
-1.6636839E+00,9.091339E-01
-1.6636143E+00,9.257660E-01
-1.6635447E+00,9.419403E-01
-1.6634751E+00,9.590302E-01
-1.6634055E+00,9.767303E-01
-1.6633359E+00,9.947357E-01
-1.6632664E+00,1.011978E+00
-1.6631968E+00,1.030441E+00
-1.6631272E+00,1.048447E+00
-1.6630576E+00,1.066605E+00
-1.6629880E+00,1.084915E+00
-1.6629184E+00,1.103683E+00
-1.6628488E+00,1.121689E+00
-1.6627793E+00,1.139236E+00
-1.6627097E+00,1.157700E+00
-1.6626401E+00,1.177078E+00
-1.6625705E+00,1.195389E+00
-1.6625009E+00,1.213547E+00
-1.6624313E+00,1.231705E+00
-1.6623618E+00,1.251083E+00
-1.6622922E+00,1.269547E+00
-1.6622226E+00,1.287399E+00
-1.6621530E+00,1.305252E+00
-1.6620834E+00,1.322800E+00
-1.6620138E+00,1.340652E+00
-1.6619443E+00,1.356674E+00
-1.6618747E+00,1.372849E+00
-1.6618051E+00,1.390244E+00
-1.6617355E+00,1.405502E+00
-1.6616659E+00,1.421066E+00
-1.6615963E+00,1.436935E+00
-1.6615268E+00,1.450516E+00
-1.6614572E+00,1.464554E+00
-1.6613876E+00,1.477066E+00
-1.6613180E+00,1.488663E+00
-1.6612484E+00,1.500565E+00
-1.6611788E+00,1.511703E+00
-1.6611092E+00,1.521927E+00
-1.6610397E+00,1.531387E+00
-1.6609701E+00,1.539474E+00
-1.6609005E+00,1.548325E+00
-1.6608309E+00,1.555191E+00
-1.6607613E+00,1.561600E+00
-1.6606917E+00,1.566635E+00
-1.6606222E+00,1.572586E+00
-1.6605526E+00,1.576859E+00
-1.6604830E+00,1.579910E+00
-1.6604134E+00,1.583878E+00
-1.6603438E+00,1.585556E+00
-1.6602742E+00,1.586624E+00
-1.6602047E+00,1.586319E+00
-1.6601351E+00,1.585403E+00
-1.6600655E+00,1.583420E+00
-1.6599959E+00,1.580978E+00
-1.6599263E+00,1.577774E+00
-1.6598567E+00,1.573196E+00
-1.6597872E+00,1.568161E+00
-1.6597176E+00,1.562057E+00
-1.6596480E+00,1.555649E+00
-1.6595784E+00,1.548325E+00
-1.6595088E+00,1.540237E+00
-1.6594392E+00,1.531693E+00
-1.6593696E+00,1.522690E+00
-1.6593001E+00,1.512161E+00
-1.6592305E+00,1.502243E+00
-1.6591609E+00,1.490036E+00
-1.6590913E+00,1.476913E+00
-1.6590217E+00,1.463943E+00
-1.6589521E+00,1.451279E+00
-1.6588826E+00,1.436325E+00
-1.6588130E+00,1.422592E+00
-1.6587434E+00,1.405807E+00
-1.6586738E+00,1.390091E+00
-1.6586042E+00,1.373611E+00
-1.6585346E+00,1.357132E+00
-1.6584651E+00,1.340500E+00
-1.6583955E+00,1.322952E+00
-1.6583259E+00,1.304642E+00
-1.6582563E+00,1.287247E+00
-1.6581867E+00,1.269852E+00
-1.6581171E+00,1.251999E+00
-1.6580476E+00,1.232925E+00
-1.6579780E+00,1.214157E+00
-1.6579084E+00,1.195694E+00
-1.6578388E+00,1.176926E+00
-1.6577692E+00,1.158005E+00
-1.6576996E+00,1.138626E+00
-1.6576300E+00,1.120010E+00
-1.6575605E+00,1.101242E+00
-1.6574909E+00,1.082626E+00
-1.6574213E+00,1.064316E+00
-1.6573517E+00,1.045700E+00
-1.6572821E+00,1.027390E+00
-1.6572125E+00,1.009995E+00
-1.6571430E+00,9.927521E-01
-1.6570734E+00,9.741364E-01
-1.6570038E+00,9.559784E-01
-1.6569342E+00,9.401093E-01
-1.6568646E+00,9.233246E-01
-1.6567950E+00,9.068451E-01
-1.6567255E+00,8.915863E-01
-1.6566559E+00,8.767853E-01
-1.6565863E+00,8.616791E-01
-1.6565167E+00,8.470306E-01
-1.6564471E+00,8.334503E-01
-1.6563775E+00,8.188019E-01
-1.6563080E+00,8.065948E-01
-1.6562384E+00,7.954559E-01
-1.6561688E+00,7.843170E-01
-1.6560992E+00,7.739410E-01
-1.6560296E+00,7.641754E-01
-1.6559600E+00,7.551727E-01
-1.6558904E+00,7.470856E-01
-1.6558209E+00,7.397614E-01
-1.6557513E+00,7.336578E-01
-1.6556817E+00,7.284698E-01
-1.6556121E+00,7.237396E-01
-1.6555425E+00,7.194672E-01
-1.6554729E+00,7.162628E-01
-1.6554034E+00,7.139740E-01
-1.6553338E+00,7.127533E-01
-1.6552642E+00,7.121429E-01
-1.6551946E+00,7.121429E-01
-1.6551250E+00,7.132111E-01
-1.6550554E+00,7.142792E-01
-1.6549859E+00,7.156525E-01
-1.6549163E+00,7.197723E-01
-1.6548467E+00,7.243500E-01
-1.6547771E+00,7.304535E-01
-1.6547075E+00,7.364044E-01
-1.6546379E+00,7.425079E-01
-1.6545684E+00,7.499847E-01
-1.6544988E+00,7.574615E-01
-1.6544292E+00,7.658539E-01
-1.6543596E+00,7.762299E-01
-1.6542900E+00,7.873688E-01
-1.6542204E+00,7.983551E-01
-1.6541508E+00,8.113251E-01
-1.6540813E+00,8.253632E-01
-1.6540117E+00,8.401642E-01
-1.6539421E+00,8.542023E-01
-1.6538725E+00,8.688507E-01
-1.6538029E+00,8.828888E-01
-1.6537333E+00,8.973846E-01
-1.6536638E+00,9.131012E-01
-1.6535942E+00,9.297333E-01
-1.6535246E+00,9.457550E-01
-1.6534550E+00,9.623871E-01
-1.6533854E+00,9.811554E-01
-1.6533158E+00,9.997711E-01
-1.6532463E+00,1.017014E+00
-1.6531767E+00,1.034714E+00
-1.6531071E+00,1.052109E+00
-1.6530375E+00,1.070267E+00
-1.6529679E+00,1.088272E+00
-1.6528983E+00,1.107498E+00
-1.6528288E+00,1.125504E+00
-1.6527592E+00,1.143356E+00
-1.6526896E+00,1.162735E+00
-1.6526200E+00,1.180740E+00
-1.6525504E+00,1.199051E+00
-1.6524808E+00,1.217667E+00
-1.6524112E+00,1.236435E+00
-1.6523417E+00,1.255661E+00
-1.6522721E+00,1.273819E+00
-1.6522025E+00,1.290756E+00
-1.6521329E+00,1.309372E+00
-1.6520633E+00,1.326309E+00
-1.6519937E+00,1.342941E+00
-1.6519242E+00,1.359879E+00
-1.6518546E+00,1.376205E+00
-1.6517850E+00,1.392685E+00
-1.6517154E+00,1.408401E+00
-1.6516458E+00,1.424271E+00
-1.6515762E+00,1.439987E+00
-1.6515067E+00,1.453568E+00
-1.6514371E+00,1.467148E+00
-1.6513675E+00,1.479507E+00
-1.6512979E+00,1.490799E+00
-1.6512283E+00,1.501938E+00
-1.6511587E+00,1.513077E+00
-1.6510892E+00,1.524216E+00
-1.6510196E+00,1.533829E+00
-1.6509500E+00,1.542221E+00
-1.6508804E+00,1.549545E+00
-1.6508108E+00,1.556564E+00
-1.6507412E+00,1.562973E+00
-1.6506716E+00,1.568771E+00
-1.6506021E+00,1.574265E+00
-1.6505325E+00,1.578690E+00
-1.6504629E+00,1.581436E+00
-1.6503933E+00,1.584183E+00
-1.6503237E+00,1.585709E+00
-1.6502541E+00,1.586014E+00
-1.6501846E+00,1.585556E+00
-1.6501150E+00,1.585098E+00
-1.6500454E+00,1.583267E+00
-1.6499758E+00,1.580063E+00
-1.6499062E+00,1.575790E+00
-1.6498366E+00,1.571213E+00
-1.6497671E+00,1.566635E+00
-1.6496975E+00,1.560074E+00
-1.6496279E+00,1.553360E+00
-1.6495583E+00,1.546036E+00
-1.6494887E+00,1.537033E+00
-1.6494191E+00,1.528183E+00
-1.6493496E+00,1.518417E+00
-1.6492800E+00,1.507584E+00
-1.6492104E+00,1.496292E+00
-1.6491408E+00,1.484390E+00
-1.6490712E+00,1.472336E+00
-1.6490016E+00,1.459213E+00
-1.6489320E+00,1.445786E+00
-1.6488625E+00,1.429916E+00
-1.6487929E+00,1.414047E+00
-1.6487233E+00,1.398788E+00
-1.6486537E+00,1.382919E+00
-1.6485841E+00,1.367661E+00
-1.6485145E+00,1.351639E+00
-1.6484450E+00,1.334702E+00
-1.6483754E+00,1.316696E+00
-1.6483058E+00,1.299454E+00
-1.6482362E+00,1.282059E+00
-1.6481666E+00,1.264053E+00
-1.6480970E+00,1.244980E+00
-1.6480275E+00,1.226212E+00
-1.6479579E+00,1.208206E+00
-1.6478883E+00,1.189438E+00
-1.6478187E+00,1.170364E+00
-1.6477491E+00,1.151291E+00
-1.6476795E+00,1.132828E+00
-1.6476100E+00,1.113907E+00
-1.6475404E+00,1.094528E+00
-1.6474708E+00,1.075760E+00
-1.6474012E+00,1.058670E+00
-1.6473316E+00,1.039902E+00
-1.6472620E+00,1.021439E+00
-1.6471924E+00,1.003281E+00
-1.6471229E+00,9.852753E-01
-1.6470533E+00,9.680328E-01
-1.6469837E+00,9.507904E-01
-1.6469141E+00,9.335480E-01
-1.6468445E+00,9.175262E-01
-1.6467749E+00,9.008942E-01
-1.6467054E+00,8.856354E-01
-1.6466358E+00,8.717499E-01
-1.6465662E+00,8.577118E-01
-1.6464966E+00,8.430634E-01
-1.6464270E+00,8.287201E-01
-1.6463574E+00,8.148346E-01
-1.6462879E+00,8.020172E-01
-1.6462183E+00,7.911835E-01
-1.6461487E+00,7.801971E-01
-1.6460791E+00,7.695160E-01
-1.6460095E+00,7.602081E-01
-1.6459399E+00,7.518158E-01
-1.6458704E+00,7.440338E-01
-1.6458008E+00,7.364044E-01
-1.6457312E+00,7.307587E-01
-1.6456616E+00,7.261810E-01
-1.6455920E+00,7.209930E-01
-1.6455224E+00,7.170258E-01
-1.6454528E+00,7.144318E-01
-1.6453833E+00,7.119904E-01
-1.6453137E+00,7.112274E-01
-1.6452441E+00,7.112274E-01
-1.6451745E+00,7.110748E-01
-1.6451049E+00,7.122955E-01
-1.6450353E+00,7.148895E-01
-1.6449658E+00,7.173309E-01
-1.6448962E+00,7.212982E-01
-1.6448266E+00,7.258759E-01
-1.6447570E+00,7.318268E-01
-1.6446874E+00,7.382355E-01
-1.6446178E+00,7.446442E-01
-1.6445483E+00,7.524261E-01
-1.6444787E+00,7.603607E-01
-1.6444091E+00,7.695160E-01
-1.6443395E+00,7.798920E-01
-1.6442699E+00,7.898102E-01
-1.6442003E+00,8.011017E-01
-1.6441308E+00,8.136139E-01
-1.6440612E+00,8.282623E-01
-1.6439916E+00,8.416901E-01
-1.6439220E+00,8.552704E-01
-1.6438524E+00,8.697662E-01
-1.6437828E+00,8.842621E-01
-1.6437132E+00,9.001312E-01
-1.6436437E+00,9.158478E-01
-1.6435741E+00,9.324799E-01
-1.6435045E+00,9.489594E-01
-1.6434349E+00,9.666595E-01
-1.6433653E+00,9.851227E-01
-1.6432957E+00,1.002975E+00
-1.6432262E+00,1.020676E+00
-1.6431566E+00,1.038986E+00
-1.6430870E+00,1.056076E+00
-1.6430174E+00,1.074692E+00
-1.6429478E+00,1.093460E+00
-1.6428782E+00,1.112381E+00
-1.6428087E+00,1.129776E+00
-1.6427391E+00,1.149002E+00
-1.6426695E+00,1.168076E+00
-1.6425999E+00,1.186539E+00
-1.6425303E+00,1.205002E+00
-1.6424607E+00,1.223312E+00
-1.6423912E+00,1.242996E+00
-1.6423216E+00,1.261917E+00
-1.6422520E+00,1.279465E+00
-1.6421824E+00,1.297012E+00
-1.6421128E+00,1.314713E+00
-1.6420432E+00,1.333328E+00
-1.6419736E+00,1.349045E+00
-1.6419041E+00,1.366287E+00
-1.6418345E+00,1.383377E+00
-1.6417649E+00,1.398636E+00
-1.6416953E+00,1.413895E+00
-1.6416257E+00,1.429306E+00
-1.6415561E+00,1.445023E+00
-1.6414866E+00,1.459518E+00
-1.6414170E+00,1.472031E+00
-1.6413474E+00,1.483932E+00
-1.6412778E+00,1.495529E+00
-1.6412082E+00,1.506973E+00
-1.6411386E+00,1.517654E+00
