in s,C2 in V
-4.5139837E+00,2.055679E+00
-4.5139141E+00,2.055679E+00
-4.5138445E+00,2.054764E+00
-4.5137749E+00,2.053543E+00
-4.5137053E+00,2.052170E+00
-4.5136357E+00,2.052017E+00
-4.5135662E+00,2.051559E+00
-4.5134966E+00,2.052933E+00
-4.5134270E+00,2.053696E+00
-4.5133574E+00,2.053543E+00
-4.5132878E+00,2.053085E+00
-4.5132182E+00,2.052933E+00
-4.5131487E+00,2.053238E+00
-4.5130791E+00,2.051865E+00
-4.5130095E+00,2.052322E+00
-4.5129399E+00,2.053848E+00
-4.5128703E+00,2.055984E+00
-4.5128007E+00,2.059494E+00
-4.5127312E+00,2.060867E+00
-4.5126616E+00,2.061325E+00
-4.5125920E+00,2.058731E+00
-4.5125224E+00,2.056595E+00
-4.5124528E+00,2.056137E+00
-4.5123832E+00,2.056900E+00
-4.5123136E+00,2.056900E+00
-4.5122441E+00,2.058273E+00
-4.5121745E+00,2.055984E+00
-4.5121049E+00,2.054001E+00
-4.5120353E+00,2.052475E+00
-4.5119657E+00,2.052475E+00
-4.5118961E+00,2.053085E+00
-4.5118266E+00,2.054001E+00
-4.5117570E+00,2.055527E+00
-4.5116874E+00,2.055374E+00
-4.5116178E+00,2.054916E+00
-4.5115482E+00,2.056290E+00
-4.5114786E+00,2.055832E+00
-4.5114091E+00,2.055984E+00
-4.5113395E+00,2.057510E+00
-4.5112699E+00,2.057053E+00
-4.5112003E+00,2.055374E+00
-4.5111307E+00,2.054764E+00
-4.5110611E+00,2.053391E+00
-4.5109916E+00,2.053085E+00
-4.5109220E+00,2.052170E+00
-4.5108524E+00,2.052170E+00
-4.5107828E+00,2.051407E+00
-4.5107132E+00,2.050797E+00
-4.5106436E+00,2.051559E+00
-4.5105740E+00,2.053543E+00
-4.5105045E+00,2.052628E+00
-4.5104349E+00,2.051254E+00
-4.5103653E+00,2.052017E+00
-4.5102957E+00,2.054001E+00
-4.5102261E+00,2.055069E+00
-4.5101565E+00,2.055222E+00
-4.5100870E+00,2.056595E+00
-4.5100174E+00,2.057968E+00
-4.5099478E+00,2.056442E+00
-4.5098782E+00,2.054306E+00
-4.5098086E+00,2.054764E+00
-4.5097390E+00,2.055527E+00
-4.5096695E+00,2.053085E+00
-4.5095999E+00,2.050949E+00
-4.5095303E+00,2.050949E+00
-4.5094607E+00,2.050491E+00
-4.5093911E+00,2.050644E+00
-4.5093215E+00,2.052628E+00
-4.5092520E+00,2.054306E+00
-4.5091824E+00,2.053238E+00
-4.5091128E+00,2.051559E+00
-4.5090432E+00,2.052170E+00
-4.5089736E+00,2.052170E+00
-4.5089040E+00,2.051102E+00
-4.5088344E+00,2.051407E+00
-4.5087649E+00,2.050339E+00
-4.5086953E+00,2.049423E+00
-4.5086257E+00,2.050797E+00
-4.5085561E+00,2.051712E+00
-4.5084865E+00,2.051102E+00
-4.5084169E+00,2.050339E+00
-4.5083474E+00,2.050797E+00
-4.5082778E+00,2.051254E+00
-4.5082082E+00,2.051559E+00
-4.5081386E+00,2.051712E+00
-4.5080690E+00,2.052628E+00
-4.5079994E+00,2.052780E+00
-4.5079299E+00,2.053085E+00
-4.5078603E+00,2.052017E+00
-4.5077907E+00,2.051102E+00
-4.5077211E+00,2.051102E+00
-4.5076515E+00,2.051559E+00
-4.5075819E+00,2.051407E+00
-4.5075124E+00,2.051102E+00
-4.5074428E+00,2.051102E+00
-4.5073732E+00,2.050339E+00
-4.5073036E+00,2.050186E+00
-4.5072340E+00,2.049423E+00
-4.5071644E+00,2.049576E+00
-4.5070948E+00,2.048965E+00
-4.5070253E+00,2.048965E+00
-4.5069557E+00,2.049881E+00
-4.5068861E+00,2.050797E+00
-4.5068165E+00,2.050491E+00
-4.5067469E+00,2.050797E+00
-4.5066773E+00,2.049728E+00
-4.5066078E+00,2.049576E+00
-4.5065382E+00,2.048813E+00
-4.5064686E+00,2.048508E+00
